MANDT,BWKEY,BUKRS,BWMOD,XBKNG,MLBWA,MLBWV,XVKBW,ERKLAERKOM,UPROF,WBPRO,MLAST,MLASV,BDIFP,XLBPD,XEWRX,X2FDO,PRSFR,MLCCS,XEFRE,EFREJ,sur_pkey,SOURCE_SYSTEM_ERP
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,33bd8addcd74b1172e1b5cae37209134a1b115b6806c910d797b9ef38884ac09,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,81.83493624623317,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,6847e7bcf2449726b5476ec97effdd4fe224e21f58a6b177c4596eee94c2d717,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,d3dbe1fd27126b5c03142ee7aace170e1a2b0e007dccc17c538a03fe39b6cb41,17dc3303cd10e0824497a0874a4b86275e63c943e3fefba5f5760959dd525fc2,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,267.5203418059869,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,9b20f6cb76f2b37469d8296c6f514301feefddf785f5c8549e72691e610eb6db,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,727344b2637ab93311c2e2643d0b3d5fd831d9c8961a49d861ef3bd38a0719c4,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,338.52286602285966,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,abd458d757e567926b307ac93fbc7c31ba56506ab09d48c2674b0ac4f5b98674,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,0d9e531f95e0e704599d45f0f9014ee2fbf3a9ad72a3f1e0740b7543c063f07e,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,239.32820840032954,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,cce26ba4c54588c0698053624fe4a9c93c02d32f21777ed137871ad110469d9f,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,97c13412fc254068096bda7860dab9048ebf589a199267ab07e8757be88c8cb7,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,296.2679608847574,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,25fd00df8fb2c1c92e3aff7e4b3a70094013a603a65544d338524087d641c747,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,6f6bc2d3dba67b9ce4e2ae40e973dcd4c1cbd27271cb6c0eb8e88a1738ab2cfb,0aef7080e0ce1621f216a7ba9b4bae62225a59f14210c8191cc75388df4bcf9d,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,320.56205761602456,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,119ace87fc3f7c270fd2761fed3a7bd223e53eaa930ab9a03ef5ecd3190b8257,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,92860158e604ab47c1be1e7e73e073e8a420bc65d51a8cff7f7c71cee025aa4d,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,110.06292873849793,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,4310eeb587c73b520f1ae897acc22d4f63467e29697ff0598776571bc8d55ffd,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,86c18958629b31356b21420f91546e1e063626991c610c6b11b2d58deb0b3bfa,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,343.30228668575563,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,f1eb741db455894fcb0c0974e1f73ae6ce4ae16183ff58e75d373e5c30608d0c,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,2e276f8c4a98c2b56bbd77d283e42eda7dca40234fa836bf9f017577b08dede1,b89b4972abe1565414e1021c7103ea27976cfb96a0a8ac9c39d8a2ae96078265,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,248.38997229649175,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,3f63acd8a3ae075c89583655639bbc1c2bd05edcc0f85b595e9083dfaff7d220,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,5547b3958205b7d80ec3aec90755550a2d82c77fe36afb60e1e07b5f91e8a710,6a7a1382f96c6e92e5ae50aedcbf77cc1e51c0750c363cb9bbcd4d558421b2c4,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,273.19331853209184,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,b3b7985ce9f367346b6d235a8c5faa0e917a2f4e79a8af9ba1424b954e30883a,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,5c597ef1e610b41ed16c4a3ed03f1811425716e10049b1f73757516a0e16745c,b89b4972abe1565414e1021c7103ea27976cfb96a0a8ac9c39d8a2ae96078265,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,310.7228274425472,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,64364f97d764f6c8375c1b5e7b039712811c85ccc574efa8e86a790bf06efade,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,21b75f3d700cf97da4d6b51fdd23bc4aee37ea9e28a02ec2125505f8f396e4e3,b89b4972abe1565414e1021c7103ea27976cfb96a0a8ac9c39d8a2ae96078265,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,183.29134770265398,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,80859356c5e0593a6be006bda92de4ba270631a92810d073f0b8f44aa6a11480,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,a6894e278aa5f2bbd4230f62123a6b8463cec5d02633907b7709d5299be9dc5e,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,191.95150323465933,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,727c47bf1278212ccb3e7d09af0f37ea4b9a96d574371ca4462931235b64e2fb,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,86c8fa05272b9e1448d95f9218206cdbf91ca530a9080a89003a27bd043e7bad,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,194.571101572732,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,a35e16ea0386762fdf6da72ffe79487a367658570b9fdea7fb84072a0cf54734,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,5004ca1091adf50b43f118a502b2340268ad07937a80c21fe6205bcd1c062ef4,e8322f8887bb25b3fcb08dfa6389fac308dc95f3106ef8d978f5f63819e0104b,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,167.09652561261817,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,3edcf87a50829f2e458d45c01d1ac43689fdc57d2675eb31f33019ee06bedbc3,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,921ffcad434b5b76c9df510650ce909b44066265f9f375f2a6ca5ece2a448fcf,e8322f8887bb25b3fcb08dfa6389fac308dc95f3106ef8d978f5f63819e0104b,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,371.6090945193914,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,c16162f6b4e38b9cc5abdcacfd202d09b05d01ac27a802388f062203a0ea0b51,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,54075d44acce1eee3c6bb703537e5800bee8e7a4c1c1cf706436f474fcf7e21b,e8322f8887bb25b3fcb08dfa6389fac308dc95f3106ef8d978f5f63819e0104b,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,55.06907696983493,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,b50e8f68d17a69cc9349ee0ff4550da97866ce7739154d20076a75a0d9f9870a,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,3380511580c7365bbd1b8d2d4ad58ec3ed06629bf37572beff173e0c9b96ad73,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,345.404512822184,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,70479bd178c0d0a3f668edf39c87ab4072ad12b97846132b4f75ff5cb678cc7b,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,a2001206ebf0dd3752a0acdc1915fff490a98275dd153d6d466c70b2a83e6aa8,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,201.0088610874995,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,58faf40298c30871a99e0db06a9a2806d7f8425282f24e21e37abf8b248ff799,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,0f24794338ec0aa81fd7079166108c55022c0b70935e910a5efd4e8af270e20a,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,451.2322221455387,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,ce985da1a22d68fdbc3be0d17964bd2ba7432202cb2982ff22cebfe15890261c,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,ae5ee4e475c9ed4edeadf6f223874cdba0de2820c52d577931d417edcca0c802,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,204.8210677981629,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,f2cc5c5db75efa101af50f78d42ef29de72c302c39a6ccf4d9df8729c48cf5b5,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,2b66bf55c00b5269b0daef3ceab22b7550f4f70560448f923f93126514bf523d,753f5d07dca28b828839860b6b691eab72f41a9cc3d9cb176ef35355207494a0,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,383.33767198916485,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,dc98de1a4471b357e5a1e3e2e914cd243c6bd33047148da0d87caff2380b199b,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,9b776248b6f7f3a9617dce713f306b93cdcbffb9a18ce028d36fecc785d4bec3,e8322f8887bb25b3fcb08dfa6389fac308dc95f3106ef8d978f5f63819e0104b,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,347.29046995268897,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,eaa654a5228fb3f46757c9bb7eb2e4416e5062a3aa73b22cc08166c7a812c344,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,515d40dfaed842cc0a11dd9d3abb7d6247c3281072c7192607973fe8c2158e66,1aa3e4f8f4a38d99994d6af04b69455db781c6932257873a272c928820d77484,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,440.75228488810933,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,e836bbe9542f982dc6cfedf02e44e8623a2a3831fb0d5386c39a8a75e0497954,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,b7784ffd609f7c7382e168b63e003b9031d0d4962eab06cbcf3a2b0dfe0fad8f,1aa3e4f8f4a38d99994d6af04b69455db781c6932257873a272c928820d77484,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,499.3621902737487,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,e6eef8b2e44faff1a52791b8daa0b16ad10664175ec42d16f533210b474c1965,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,0d1e18a75391e4f5de175a3b8af8cdf28a8b8d35d508a70eadc3e502f86672ed,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,244.87090012172703,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,b01b3d83891362e9df98456dc6b000e5ef7bfaf23fe04c87c390e3d6c7dcc027,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,aa9605879939d942f088c1c97b201d8978d1446ad352efdf2bcdf09a241cdeed,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,164.50196592919193,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,3ba0fbcc81286b373894042c62b7a419d339e3b16f3737d76fa2a443a088dfe4,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,f148e9ba7b1ed70ce6005cd927a08c19efbeafe35fc819791454631835d5cc31,04e17d3132b946c48d0a3c708526055e7cd184f9a6b792995f309dd65c4c3d24,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,484.71362987160836,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,c4f45b499aa0b8a76f362b2a38ccb91e4456717962d345b20ebc2bd1be0bdd73,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,e51669a5dd1a6b6f8721fcc56a9220c53836e30ebeecdb2965d711da690ef886,04e17d3132b946c48d0a3c708526055e7cd184f9a6b792995f309dd65c4c3d24,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,368.89064155118194,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,98b97c165ad516f781621cd7797210afda5471c363ac6981d038e5e7dee84c47,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,0cf2dfe5c0b482c4663922f888d75726eff6aa645181e126abff7d8ccbe1abdc,6a7a1382f96c6e92e5ae50aedcbf77cc1e51c0750c363cb9bbcd4d558421b2c4,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,350.15618543844784,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,d1d51fc719f66427cf43ee2a3c7f9af40b509564739807fab29f850ea491316d,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,ed0c1c9ab9a9352de6724c3b5047f6120cc561571404e3f08faa3fe7bc3cb94e,b89b4972abe1565414e1021c7103ea27976cfb96a0a8ac9c39d8a2ae96078265,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,167.3776801674236,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,6b5b59e515a352bd113e9d7212115196a657c01f0913f2abf063a58f95880b06,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,07ccc53a416e6829a15fa9004ce8a2ed4632bd73816839bedfb8f4c5c89c3742,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,425.92140759068764,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,b4a87a26f670376ca5536d4158f2d3f8bbc31dda0b6f9f8af785a154dfc1f1c9,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,095d081ec8dc6ce0a0c001c0721870e1bb78f1b1762c22c26127b34e2861e032,4b177cf57484bae04e725e7718a8f17dee4768dda340ac5d160f339b35fe298c,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,205.69325125001802,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,568d317dc304ec3ddd41892f35d838793567ccf9c9bf3e1c2c00e633c4b28aee,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,8b80979733d2b17805ea8334c564a6fb91792c79d7718f93b48797edcf2ada91,e8322f8887bb25b3fcb08dfa6389fac308dc95f3106ef8d978f5f63819e0104b,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,13.450193470682992,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,099b628d3dcd34c14f96923d19dc8f1a45e141bd39ffaa34807e40db74cbfa66,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,330893947e57b9724d1ca97baf213e3af9b31be054ee36e70559c97e30b250f8,e8322f8887bb25b3fcb08dfa6389fac308dc95f3106ef8d978f5f63819e0104b,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,287.08095868674286,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,fdcac17d67fb01a01241afd11573a98c73b65ea198022f1aec654dd9826fdc9a,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,44408577a081908cd86e35cb3040a28f1742e01690da595430304ee6ccf783f4,e8322f8887bb25b3fcb08dfa6389fac308dc95f3106ef8d978f5f63819e0104b,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,254.2844000391154,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,68ceb7ab05a184bb6bde6774363506463d72823f8306a01482ebd45c7bd43394,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,6a0401a1f05406fe04e26a01a50e46aed10e1afa81c5ab5866f62ab61228b623,20ee235b5de5b36244da6f9aa1cbdd032a90867ba92276ccc8c38c0d0d57fcec,,,,,,,,,,,499.89762409782765,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,9c4c356e0265e6cf120b188f16f00c8c23b620fbe19381ef9dbd6ebb0933cf2c,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,b9ffe9007a4cd971a305ac35efd97a6ae76193c62a33b9f49f704113caedaad6,524beeec873cb78924f03e60f2b9a7313873df5881f0654eaead2d581336e643,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,117.79474257137096,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,abe3bfd370628b6aed0bed5768b622f5123f3279c0c4dbc2e2d3cdfd1bc9e217,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,e1c8be082c13603e72986c904b2a667ba48da99e32363b29a1ecc0c25333b167,17dc3303cd10e0824497a0874a4b86275e63c943e3fefba5f5760959dd525fc2,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,485.5217281143333,,,,,,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,618e73f9ddbd4437859e370eccea31ae301fd25088f6e606873d4c4693db3d46,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,7acf8b1fed392ca6fc0005e7f15d4c6a71536130e8a845068415d0859db6c6b4,016562d2d357325c642f6a5961d7d242a47dd7dd30ccf0e59d578246488272af,30814e3036f3f98aca5b54c1f7dbcd2636e1a06e401258f0b4eff18ffc479c39,,,,,,,,,,446.5692164088626,,,,,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,ab938209678e4a6b916723fe887b44b447e5dc4f2ef7d70eefc7b5aa22c13833,abe464ff6d208dc29d603390b9992bcccb9b06e57c94eb07ce579966fd0608e1
